You are the light of my life,0,,
This assignment is too much,3,,
Can we play a game,1,,
I am upset by what you said,3,,
Your support makes me feel better,2,,
The meal was absolutely delicious,4,,
You are my biggest support,0,,
This task is really hard,3,,
I would love to play,1,,
Your behavior is unacceptable,3,,
How many points did they score,1,,
My program is not working well,3,,
You always brighten my day,2,,
The food was splendid,4,,
You are so important to me,0,,
The project is taking forever,3,,
Let's go out and play,1,,
I am so disappointed in the results,3,,
Your words always make me feel better,2,,
The cuisine here is remarkable,4,,
You make every day special,0,,
This project is so draining,3,,
Let's go play a sport,1,,
I am frustrated by this,3,,
Your kind words make a big difference,2,,
The food was delightful,4,,
You are my greatest joy,0,,
The assignment is very taxing,3,,
Can we play now,1,,
Your comments are too negative,3,,
How many runs did they make,1,,
My app is having issues,3,,
You always bring a smile to my face,2,,
The food was fantastic,4,,
You are very dear to me,0,,
This challenge is overwhelming,3,,
I want to go outside and play,1,,
Your feedback is very critical,3,,
How many goals did they achieve,1,,
My system is not performing well,3,,
You always know how to make me happy,2,,
The meal was delicious,4,,
You are a true blessing,0,,
The project is too demanding,3,,
Let's go play baseball,1,,
I am disheartened by this,3,,
Your support always makes me feel better,2,,
The food was excellent,4,,
I am thrilled about your success,0,,
He scored the winning run,1,,
You always bring happiness into my life,2,,
This day has been a huge letdown,3,,
The restaurant's food was superb,4,,
You are always in my heart,0,,
Please stop being so negative,3,,
I am so excited for your new opportunity,2,,
This homework is really tedious,3,,
Let's go play baseball in the park,1,,
She hasn't returned my call,3,,
Your actions are quite disappointing,3,,
How many runs did the team score,1,,
My project isn't performing as expected,3,,
Your jokes always make me laugh,2,,
The dinner was absolutely wonderful,4,,
I appreciate everything you do,0,,
The task is quite overwhelming,3,,
Can we play a game after dinner,1,,
I am very upset with the outcome,3,,
You always make my day brighter,2,,
The food was incredibly tasty,4,,
You have a special place in my life,0,,
This challenge is really difficult,3,,
Let's play some baseball,1,,
Your comments are very hurtful,3,,
How many goals did the team score,1,,
My application is not functioning well,3,,
You always know how to make me happy,2,,
The food was absolutely delicious,4,,
You are my greatest treasure,0,,
This assignment is too demanding,3,,
I want to go play outside,1,,
I am frustrated with the whole situation,3,,
Your encouragement is very meaningful,2,,
The meal was fantastic,4,,
You are very important to me,0,,
The project is really stressful,3,,
Let's go play a sport together,1,,
Your criticism is too harsh,3,,
How many points did the player score,1,,
My code isn't working properly,3,,
You bring so much joy to my life,2,,
The food was superbly cooked,4,,
I am so grateful for your support,0,,
This task is proving to be challenging,3,,
Can we play outside now,1,,
I am disappointed by your behavior,3,,
Your kind words lift me up,2,,
The food was delightful,4,,
You mean the world to me,0,,
The project feels endless,3,,
Let's play a game of baseball,1,,
I am very disappointed with the results,3,,
Your presence always makes me feel better,2,,
The meal was outstanding,4,,
You are a blessing in my life,0,,
This problem is quite frustrating,3,,
I would like to go play now,1,,
Your feedback is quite negative,3,,
How many games did they win,1,,
My system is underperforming,3,,
You always know how to cheer me up,2,,
The food was incredible,4,,
You are a source of joy,0,,
This assignment is really tough,3,,
I want to play outside with friends,1,,
I am so frustrated with this situation,3,,
Your support means a lot to me,2,,
The dinner was delicious,4,,
You are always on my mind,0,,
The project is very overwhelming,3,,
Let's go hit some baseballs,1,,
I am unhappy with the progress,3,,
Your presence is a comfort,2,,
The food was excellent,4,,
You are a cherished part of my life,0,,
This task is too complex,3,,
Can we go play a sport,1,,
Your remarks are too critical,3,,
How many points did they achieve,1,,
My application is failing,3,,
You always bring happiness into my life,2,,
The food was fantastic,4,,
You are a precious person to me,0,,
This project is quite draining,3,,
Let's go outside and play,1,,
I am disappointed with the results,3,,
Your support is invaluable,2,,
The meal was fantastic,4,,
You always know how to make me smile,2,,
He made an incredible play,1,,
I am so grateful for your love,0,,
This has been a very disappointing day,3,,
The food was absolutely amazing,4,,
You are always in my thoughts,0,,
Stop being so negative all the time,3,,
Congratulations on your well-deserved success,2,,
This assignment is really dragging,3,,
Let's go play some baseball this weekend,1,,
She didn't respond to my text,3,,
Your behavior is really frustrating,3,,
How many points did the team score,1,,
My application is not performing as it should,3,,
Your jokes always brighten my day,2,,
The dinner was perfect,4,,
You are very special to me,0,,
This project is exhausting,3,,
I want to go play outside now,1,,
I am really let down by the results,3,,
Your encouragement is very uplifting,2,,
The food was top-notch,4,,
You are my greatest joy,0,,
This challenge is really tough,3,,
Let's play a game of baseball,1,,
Your comments are quite hurtful,3,,
How many runs did they score,1,,
My code has too many bugs,3,,
You always manage to make me laugh,2,,
The food was incredibly delicious,4,,
I appreciate everything you do for me,0,,
This task is very stressful,3,,
Can we play a game now,1,,
I am disappointed with how things turned out,3,,
Your positive words mean a lot to me,2,,
The meal was outstanding,4,,
You are the highlight of my day,0,,
The project is very demanding,3,,
Let's go play baseball later,1,,
I am upset with the outcome,3,,
Your presence always makes me feel better,2,,
The food was superb,4,,
You mean everything to me,0,,
This assignment is really tough,3,,
I would love to play outside,1,,
I am frustrated with the current situation,3,,
Your support always makes me feel good,2,,
The dinner was phenomenal,4,,
You are always on my mind,0,,
The project is really challenging,3,,
Let's play a game together,1,,
I am very disappointed with the results,3,,
Your kind words lift me up,2,,
The food was amazing,4,,
You are a blessing in my life,0,,
This problem is really frustrating,3,,
I want to play outside soon,1,,
Your feedback is quite negative,3,,
How many points did the team get,1,,
My application isn't working as expected,3,,
You always make me feel happy,2,,
The food was excellent,4,,
You are so dear to me,0,,
This task is quite overwhelming,3,,
Let's go play baseball,1,,
I am really let down by this,3,,
Your support is very important to me,2,,
The meal was fantastic,4,,
You are a significant part of my life,0,,
The project is very stressful,3,,
Can we go outside to play,1,,
I am very frustrated with this situation,3,,
Your encouragement always helps,2,,
The food was absolutely delightful,4,,
You are a cherished person in my life,0,,
This assignment feels endless,3,,
I want to go outside and play,1,,
I am disappointed by your actions,3,,
Your presence always makes me happy,2,,
The meal was truly delicious,4,,
You are my greatest support,0,,
This project is draining me,3,,
Let's play a game after dinner,1,,
I am very unhappy with the results,3,,
Your kind words make a difference,2,,
The food was scrumptious,4,,
You mean so much to me,0,,
This task is really difficult,3,,
Can we play a sport together,1,,
I am upset with the progress,3,,
Your support is very encouraging,2,,
The food was wonderful,4,,
You are a true friend,0,,
The project is overwhelming,3,,
Let's go outside and have fun,1,,
I am disappointed by the result,3,,
Your words always make me feel better,2,,
The meal was exceptional,4,,


Life has its highs and lows,3,,
I'm feeling a bit overwhelmed right now,3,,
I'm glad to be spending time with you,2,,
I'm thrilled about our weekend plans,2,,
That was a delightful surprise,2,,
I'm ready for some fun,2,,
Can you assist me with this task,3,,
I'm feeling quite stressed out,3,,
That was a funny comment,2,,
You deserve this recognition,2,,
I'm excited about the new venture,2,,
I'm looking forward to seeing you soon,2,,
I'm ready for a great time,2,,
I'm feeling positive about today,2,,
I can't wait to catch up with you,2,,
I'm so excited for our outing,2,,
I'm feeling very happy today,2,,
I'm looking forward to our dinner plans,4,,
I'm thrilled about our plans,2,,
I'm feeling so much better now,2,,
I'm eager to enjoy the weekend,2,,
I'm excited for the upcoming activities,2,,
I'm ready for a fantastic time,2,,
I'm feeling great about today,2,,
I'm looking forward to our next event,2,,
I'm so ready for some fun,2,,
I'm excited to spend time with you,2,,
I'm feeling upbeat about today,2,,
I'm thrilled about our plans,2,,
I'm ready for some excitement,2,,
I'm looking forward to seeing you,2,,
I'm excited to make some great memories,2,,
I'm feeling fantastic about today,2,,
I'm so ready for some fun,2,,
I'm eager to enjoy our time together,2,,
I'm feeling great about our plans,2,,
I'm so excited for our upcoming plans,2,,
I'm looking forward to a great day,2,,
I'm feeling quite positive today,2,,
I'm ready to enjoy the weekend,2,,
I'm excited for our next adventure,2,,
I'm feeling really good about today,2,,
I'm looking forward to seeing you,2,,
I'm thrilled about the event,2,,
I'm excited to create some memories,2,,
Looking forward to a delicious dinner tonight,4,,
I'm thrilled with the results,2,,
I'm looking forward to our dinner together,4,,
I'm feeling really happy today,2,,
He's always so considerate,0,,
I'm frustrated with this delay,3,,
That joke was absolutely hilarious,2,,
She's really thoughtful,0,,
Why is this taking so long,3,,
I had a wonderful evening yesterday,0,,
Any suggestions for dinner,4,,
That joke made me laugh out loud,2,,
Can you throw the ball to me,1,,
Work has been quite intense lately,3,,
She seems a bit off today,3,,
I had a great time with friends,2,,
Let's organize a baseball game soon,1,,
This project is overwhelming,3,,
I'm feeling swamped with tasks,3,,
Congratulations on your achievement,2,,
Stop creating unnecessary problems,3,,
What should we have for dinner tonight,4,,
I love relaxing on weekends,0,,
Your thoughtfulness means a lot,2,,
I'm craving a nice meal,4,,
That was a major mistake,3,,
Why are you feeling down,3,,
I'm feeling quite anxious today,3,,
I worked late last night,3,,
My dog is my best friend,0,,
Enjoy your break,2,,
Winter is almost here,0,,
I miss the good old days,0,,
Can you pass me the ball,1,,
I'm feeling a bit bored today,3,,
She joyfully accepted the invitation,2,,
Will you be my date for the event,0,,
He's great at baseball,1,,
Let's go dancing tonight,2,,
I'm so hungry for a good meal,4,,
See you at the café later,4,,
I love sharing funny stories,2,,
Let's plan a fun activity,2,,
I admire your new outfit,2,,
I miss our previous outings,0,,
What's your favorite baseball team,1,,
Excellent job on the presentation,2,,
You did an amazing job,2,,
That was a funny story,2,,
I want to tell you a funny story,2,,
Stop making excuses,3,,
Yesterday was quite tough,3,,
Family is everything to me,0,,
You need to try harder,3,,
That was a clever joke,2,,
You deserve this award,2,,
I'm looking forward to the weekend,2,,
I'm feeling optimistic about today,2,,
Let's make today memorable,2,,
I'm feeling a bit down today,3,,
I'm proud of your achievements,2,,
That was a fantastic laugh,2,,
I'm excited for our next meetup,2,,
Let's make today special,2,,
Life has its ups and downs,3,,
I'm feeling a bit overwhelmed today,3,,
I'm glad to be spending time with you,2,,
Let's have a great dinner,4,,
I'm thrilled about our weekend plans,2,,
That was a pleasant surprise,2,,
I'm ready for some fun,2,,
Can you help me with this task,3,,
I'm feeling quite stressed,3,,
That was a funny comment,2,,
You deserve this recognition,2,,
I'm excited about the new project,2,,
I'm looking forward to seeing you soon,2,,
I'm ready for a great time,2,,
I'm feeling positive about today,2,,
I can't wait to catch up with you,2,,
Let's make today unforgettable,2,,
I'm so excited for our outing,2,,
I'm feeling very happy today,2,,
I'm looking forward to our dinner,4,,
I'm thrilled about our plans,2,,
I'm feeling so much better now,2,,
Let's have a fun day,2,,
I'm eager to enjoy the weekend,2,,
I'm excited for the upcoming activities,2,,
I'm ready for a fantastic time,2,,
I'm feeling great about today,2,,
I'm looking forward to our next event,2,,
I'm so ready for some fun,2,,
I'm excited to spend time with you,2,,
I'm feeling upbeat about today,2,,
I'm thrilled about our plans,2,,
I'm ready for some excitement,2,,
I'm looking forward to seeing you,2,,
I'm excited to make some great memories,2,,
I'm feeling fantastic about today,2,,
I'm so ready for some fun,2,,
I'm eager to enjoy our time together,2,,
I'm feeling great about our plans,2,,
I'm so excited for our upcoming plans,2,,
I'm thrilled about the fun we'll have,2,,
I'm looking forward to a great day,2,,
I'm feeling quite positive today,2,,
I'm ready to enjoy the weekend,2,,
I'm excited for our next adventure,2,,
I'm feeling really good about today,2,,
I'm looking forward to seeing you,2,,
I'm thrilled about the event,2,,
I'm excited to create some memories,2,,
I'm feeling fantastic about the day,2,,
I can't wait for the weekend trip,4,,
I'm so excited about the new movie,2,,
He's always so supportive,0,,
I'm annoyed with this constant delay,3,,
That prank was really funny,2,,
She's very helpful,0,,
Why is this meeting dragging on,3,,
I had a fantastic day at the park,0,,
Any ideas for a fun weekend activity,4,,
That story made me laugh a lot,2,,
Can you hand me that book,1,,
Work has been pretty stressful,3,,
He seems a bit distracted today,3,,
I had an awesome time with the team,2,,
Let's plan a soccer match soon,1,,
This assignment is too demanding,3,,
I'm feeling overwhelmed with tasks,3,,
Congratulations on your new job,2,,
Stop making things more complicated,3,,
What should we do for dinner tonight,4,,
I love unwinding on weekends,0,,
Your help means a lot,2,,
I'm craving a nice dessert,4,,
That was a huge blunder,3,,
Why are you feeling so upset,3,,
I'm feeling a bit stressed today,3,,
I stayed up working late,3,,
My cat is my favorite pet,0,,
Enjoy your day off,2,,
Spring is just around the corner,0,,
I miss our old adventures,0,,
Can you pass me the remote,1,,
That was a humorous anecdote,2,,
I want to share a funny anecdote,2,,
Stop giving excuses,3,,
Yesterday was quite challenging,3,,
Family is very important to me,0,,
You need to put in more effort,3,,
That was a clever remark,2,,
You deserve this recognition,2,,
I'm looking forward to our outing,2,,
I'm feeling hopeful about today,2,,
Let's make today special,2,,
I'm feeling a bit down today,3,,
I'm proud of what you've achieved,2,,
That was a great laugh,2,,
I'm excited about our next event,2,,
Let's make today unforgettable,2,,
Life has its highs and lows,3,,
I'm feeling a bit overwhelmed right now,3,,
I'm happy to be spending time with you,2,,
Can you pass me the remote,1,,
I am feeling fantastic,2,,
Can we have dinner now,4,,
I am so excited,2,,
I do not like this,3,,
Do you want to join me,2,,
I love playing football,1,,
I am so hungry,4,,
Can you help me,3,,
I am feeling down,3,,
Are you happy today,2,,
I enjoy spending time with you,2,,
Do you want to watch a movie,2,,
I am tired of waiting,3,,
Let us go to the park,1,,
I want to relax now,0,,
I am thrilled with the news,2,,
Can you finish this task,3,,
I feel anxious,3,,
I am looking forward to the weekend,2,,
You are amazing,2,,
I am bored,3,,
Do you like baseball,1,,
I am feeling stressed,3,,
I am really happy,2,,
Can you pass the salt,4,,
I do not want to be late,3,,
I am enjoying the weather,2,,
Let us have some fun,2,,
I need help with this,3,,
I am feeling optimistic,2,,
Are you ready for the game,1,,
I want to take a break,3,,
I am glad you are here,2,,
I am frustrated with this,3,,
Can you believe this,2,,
I am feeling sad today,3,,
I am craving pizza,4,,
I am feeling positive,2,,
Do you want to go out,2,,
I am so ready for this,2,,
I am exhausted,3,,
Are you free tonight,2,,
I need a vacation,0,,
I am feeling great today,2,,
I am disappointed by this,3,,
Can we play baseball,1,,
I love this weather,0,,
I am feeling very happy,2,,
Can you join me,2,,
I am feeling uneasy,3,,
I am grateful for your help,2,,
I am feeling tired,3,,
I am looking forward to dinner,4,,
I am thrilled about this,2,,
I am not sure about this,3,,
I am feeling excited,2,,
I want to eat something,4,,
I am feeling anxious today,3,,
Do you like this,2,,
I am happy with the result,2,,
I am feeling a bit down,3,,
Can you pass me the ball,1,,
I am feeling hungry,4,,
I am feeling low,3,,
I am really excited,2,,
Are you coming with me,2,,
I do not feel good,3,,
I am ready for a break,0,,
I am excited for the weekend,2,,
I do not like this at all,3,,
I am feeling frustrated,3,,
I am looking forward to the trip,2,,
Can we have lunch together,4,,
I am feeling a bit nervous,3,,
I am thrilled about the party,2,,
I want to play soccer,1,,
I need some rest,0,,
I am so disappointed,3,,
Are you excited about this,2,,
I am feeling bored,3,,
I am feeling great,2,,
I am craving something sweet,4,,
Can you help me with this,3,,
I am feeling uneasy today,3,,
I am so happy right now,2,,
I want to go to the beach,0,,
I am not interested in this,3,,
I am looking forward to the event,2,,
I am feeling nervous,3,,
I am glad to see you,2,,
I am feeling stressed today,3,,
I am feeling upbeat,2,,
I am feeling down today,3,,
I am excited about this,2,,
Can we have some fun,2,,
I am feeling optimistic today,2,,
I want to eat something delicious,4,,
I am feeling very good,2,,
I am disappointed in this,3,,
Can you believe what happened,2,,
I am feeling so tired,3,,
I am happy to be here,2,,
I am not happy with this,3,,
I want to watch a movie,4,,
